,id,Nombre_Materia,Descripcion,Status,Horario,Fecha_Materia
3982,ed3fc62654e94a138c7fa606e4585cba,Pensamiento Matemáico,Dolor saepe laborum deleniti.,Inactivo,11:00-12:00,2022-07-03
3983,bbce32f510df4d8190bc592773b70486,Educación SocioEmocional,Provident ducimus odit ipsum similique.,Inactivo,11:00-12:00,2022-08-02
3984,38f4d21a32104fc18026e911636ba7ec,Exploración y Comprensión del mundo natural y social,Voluptate possimus aliquid repellendus.,Inactivo,11:00-12:00,2022-06-07
3985,c87cb01d164a400d9d3ae87dd20c2b15,Educación Fisica,Eligendi dolor earum ut modi ea.,Activo,9:15-10:15,2022-06-30
3986,2c383b823c99493b8e6f107d2cb595c1,Educación Fisica,Eum ab corporis aspernatur quisquam incidunt officia.,Inactivo,7:15-8:15,2022-06-26
3987,4452908118c147568a07e27377a4637b,Educación SocioEmocional,Reprehenderit veniam omnis asperiores quisquam.,Activo,11:00-12:00,2022-08-08
3988,845eeb534eed4bf6a0f6c0bd901f870e,Educación SocioEmocional,In excepturi earum recusandae laudantium maxime aliquid quae.,Activo,9:15-10:15,2022-06-27
3989,7e3914c0ab424d4f8a2e47ba31e4f5f1,Lenguaje y Comunicación,Praesentium dolore velit nostrum.,Activo,11:00-12:00,2022-07-03
3990,761ef0d3e93643ff9dcb25374d93096e,Educación Fisica,Deserunt aliquam quos.,Inactivo,11:00-12:00,2022-07-06
3991,6821bf3690b54fe7a85a6ff33fd23e0a,Exploración y Comprensión del mundo natural y social,Perferendis ipsum sequi eveniet occaecati error iure.,Activo,11:00-12:00,2022-07-31
3992,9176e67a736c4f9d8e7f899365d4f0e2,Pensamiento Matemáico,Nostrum dolore assumenda cupiditate.,Inactivo,11:00-12:00,2022-08-09
3993,d7a0798fb2f847dd97a6de4460fed9c9,Educación SocioEmocional,Ut exercitationem culpa magnam.,Inactivo,7:15-8:15,2022-07-30
3994,1cb8e0c0243445e292d7b45aede34b19,Lenguaje y Comunicación,Rem quia laudantium earum.,Activo,11:00-12:00,2022-07-09
3995,11226b209d734071a5a67a3bba6d4d9b,Lenguaje y Comunicación,Alias doloremque blanditiis enim minima.,Inactivo,8:15-9:15,2022-08-03
3996,e34281522b154f9b9b99a6f410b31e7d,Artes,Fugit accusamus cupiditate.,Inactivo,8:15-9:15,2022-06-22
3997,d57f6f9db77c43f3814be5787653b692,Educación SocioEmocional,Ab minima laboriosam voluptas quia porro officia.,Activo,11:00-12:00,2022-07-27
3998,c4d97e7ac8cd4ee6b61816530837933a,Educación SocioEmocional,Dignissimos sequi illum commodi nam fuga quibusdam.,Inactivo,8:15-9:15,2022-06-15
3999,e0bd1fc2d3b54393b6c63978c62d9249,Artes,Qui dolor natus reiciendis sequi sed doloribus.,Activo,9:15-10:15,2022-06-19
4000,94f4e7938d324636997686a000c840ed,Educación SocioEmocional,Quasi inventore nisi fuga.,Activo,7:15-8:15,2022-07-04
4001,acacb52104994453b2ce2a701f8776b7,Exploración y Comprensión del mundo natural y social,Voluptatum ea tempore itaque voluptates perferendis.,Activo,7:15-8:15,2022-08-13
4002,02eb78b00e4b40b0b953269672be43a9,Artes,Necessitatibus nostrum dolores cumque.,Inactivo,11:00-12:00,2022-08-10
4003,e5e9bfd3427f4ca99eee932a1c3d3433,Educación SocioEmocional,In soluta ex fugit.,Inactivo,11:00-12:00,2022-07-13
4004,c4ba747027464ed9852286c9d6f2f80f,Exploración y Comprensión del mundo natural y social,Omnis deserunt aut.,Activo,11:00-12:00,2022-06-15
4005,a8b1715ecb47463da561ae21ce7c510e,Artes,Reiciendis error dolor asperiores nam autem repellat.,Activo,11:00-12:00,2022-06-08
4006,ab43ad63ecef496386b444e76cb1907b,Pensamiento Matemáico,Quae ullam in expedita.,Inactivo,11:00-12:00,2022-07-11
4007,6dc8a09421de4ae48e4c475c0c87d80f,Lenguaje y Comunicación,Beatae aliquid harum asperiores doloribus est saepe.,Inactivo,7:15-8:15,2022-07-20
4008,39666b9301714f77a5a1a939e2ae4fbf,Pensamiento Matemáico,Eos dignissimos fugiat libero accusantium officiis.,Inactivo,9:15-10:15,2022-07-10
4009,c9b7aac15dce49a38b1e207d7942734d,Artes,Suscipit assumenda a rerum tempore laboriosam deserunt.,Activo,7:15-8:15,2022-08-04
4010,202acd81eb4b43668837e383d5aaf13b,Educación Fisica,Eveniet accusantium alias illum minus perferendis occaecati.,Inactivo,8:15-9:15,2022-07-23
4011,5e1062b1bef443528840a1384a45e76b,Exploración y Comprensión del mundo natural y social,Earum hic aspernatur perferendis excepturi.,Inactivo,11:00-12:00,2022-08-09
4012,f3d59cb90eee402682677ab7008dcba0,Lenguaje y Comunicación,Nemo eius alias corrupti et quibusdam.,Activo,7:15-8:15,2022-07-25
4013,dd97506b7375400bb9493485076a1559,Pensamiento Matemáico,Modi hic repellendus doloribus sint.,Activo,11:00-12:00,2022-06-07
4014,dea0589b67fb4b58a32058450578a206,Exploración y Comprensión del mundo natural y social,Fuga culpa perferendis quasi.,Inactivo,8:15-9:15,2022-08-07
4015,8609c6e71a624f61abcc4842793c83d3,Educación Fisica,Quisquam minus porro iusto distinctio repudiandae aut nihil.,Inactivo,9:15-10:15,2022-08-19
4016,c090f5df7d284a488e900a04d5d02864,Pensamiento Matemáico,Similique amet neque autem totam.,Activo,7:15-8:15,2022-06-22
4017,f957c75b5b514d94b4c03f5059568b3b,Educación Fisica,Tenetur minus consequatur explicabo ipsa ratione facilis.,Inactivo,7:15-8:15,2022-07-02
4018,fa6900ef802946f1ac39befe63340071,Pensamiento Matemáico,Quos minus doloribus ratione tenetur.,Activo,9:15-10:15,2022-06-27
4019,8b2a6aa42c1340849c4df691df2ea290,Educación SocioEmocional,Error sed voluptatibus error.,Activo,11:00-12:00,2022-08-10
4020,d242aac4ba62438c908c40cd89984f3b,Educación SocioEmocional,Quos ipsam accusantium architecto nulla.,Inactivo,7:15-8:15,2022-06-07
4021,28ff65a3998147edb0405853114cb7b9,Educación Fisica,Libero fugiat ducimus excepturi omnis ea.,Activo,11:00-12:00,2022-06-25
4022,7f50a28ec1764ea38ed4216448b8492c,Lenguaje y Comunicación,Dignissimos facilis harum magnam blanditiis illo libero laboriosam.,Activo,8:15-9:15,2022-06-11
4023,a20af3769b094cef918cae4d68d8ae50,Pensamiento Matemáico,Enim ducimus autem adipisci est ut.,Inactivo,9:15-10:15,2022-07-08
4024,6249e1f095d04abc8841a972d70d9c9b,Artes,Nostrum accusantium sit.,Inactivo,8:15-9:15,2022-06-16
4025,e32af2bafff448f2a4993170c671a0bd,Pensamiento Matemáico,Saepe debitis labore est provident aut.,Inactivo,9:15-10:15,2022-08-18
4026,8357b647426a41c3bab9780210e39cf1,Educación SocioEmocional,Inventore eligendi consectetur maiores repellendus mollitia architecto.,Inactivo,7:15-8:15,2022-07-13
4027,47c407c3075e47a489124c3eda0e4013,Educación SocioEmocional,Possimus totam eius ratione consectetur atque labore.,Activo,9:15-10:15,2022-07-18
4028,cc8b37b08a8940ba9f82e457ce855e87,Artes,Minus saepe autem vitae.,Activo,11:00-12:00,2022-06-27
4029,4d2404967f0f44e28579dcf043413cb2,Exploración y Comprensión del mundo natural y social,Repellat et sapiente doloremque tempora.,Inactivo,9:15-10:15,2022-08-09
4030,72f896ce86984e538d00da45316e9ae5,Educación SocioEmocional,Incidunt sunt error libero corporis fugit ad fugit.,Inactivo,8:15-9:15,2022-07-27
4031,acd1e6e1c75e4a8ca3c9e191ace03e92,Lenguaje y Comunicación,Sequi quam incidunt minus delectus commodi voluptatum.,Inactivo,9:15-10:15,2022-08-07
4032,d46d02d25afc4c488b045ecfd8be8d04,Educación SocioEmocional,Nihil itaque beatae similique.,Inactivo,7:15-8:15,2022-06-05
4033,8610f13afe3f47a69acaa66356840e31,Lenguaje y Comunicación,Vel quos similique amet esse sed assumenda aperiam.,Activo,7:15-8:15,2022-08-15
4034,813291fab0fc4f67bf881b8a5e07c501,Educación SocioEmocional,Corporis officiis exercitationem.,Inactivo,8:15-9:15,2022-07-10
4035,1d67fe73db864d5181b5a0bd2dc67f4a,Exploración y Comprensión del mundo natural y social,Nam repudiandae ab molestiae labore.,Activo,11:00-12:00,2022-08-12
4036,0a7cb0fa862e45cbb0359d9e3819e185,Artes,Expedita commodi nemo dolores illo laudantium facere.,Inactivo,8:15-9:15,2022-06-16
4037,42aede5315e245f1a80baca4f0dcd760,Educación Fisica,Inventore eaque dolorum perferendis qui.,Activo,11:00-12:00,2022-07-25
4038,c27b2db5ea0744d2a34f0af2391164c2,Artes,Vero ullam numquam velit.,Activo,9:15-10:15,2022-06-28
4039,969cc2e55ac441629866a1280057762e,Educación SocioEmocional,Esse fugit animi quos quis magni.,Inactivo,11:00-12:00,2022-08-08
4040,ab04571c292e42abacf93732b461f743,Educación Fisica,Quasi necessitatibus exercitationem.,Activo,8:15-9:15,2022-08-10
4041,c926f3e29c4544be81439ce764933d1c,Exploración y Comprensión del mundo natural y social,Qui ratione impedit nesciunt delectus enim et.,Activo,8:15-9:15,2022-08-19
4042,ba763a1866d243bba4b80e4805b5a975,Exploración y Comprensión del mundo natural y social,Consectetur quae magnam quis.,Inactivo,11:00-12:00,2022-08-08
4043,afa0c8460f2d4cf2aac16d06dfe60d29,Exploración y Comprensión del mundo natural y social,Neque et nam totam laboriosam autem.,Inactivo,9:15-10:15,2022-06-05
4044,26cdbbf56291459bb22f03813bf0a531,Artes,Praesentium error corporis.,Activo,9:15-10:15,2022-07-31
4045,6761a23ed1e24581855a700432bb61cd,Lenguaje y Comunicación,Cum corrupti error eligendi ut.,Inactivo,9:15-10:15,2022-06-06
4046,7c239e3a2bd74699a5e484b4aad55d3a,Educación Fisica,Non cumque eum.,Inactivo,7:15-8:15,2022-08-03
4047,9b65bc024392497a821c31d07bf3a671,Educación SocioEmocional,Blanditiis iure possimus deserunt odit ullam est.,Inactivo,7:15-8:15,2022-08-02
4048,6882554fa47d4965b95fd895f93a782b,Educación Fisica,Est neque earum.,Inactivo,7:15-8:15,2022-08-04
4049,035231daafd948088175452c4a9f0a18,Lenguaje y Comunicación,Voluptatum neque magni quisquam rem incidunt.,Inactivo,7:15-8:15,2022-06-20
4050,e25198c99b2947f095ad449993d949a9,Pensamiento Matemáico,Maiores culpa est delectus nulla totam quo.,Inactivo,8:15-9:15,2022-08-10
4051,dd56bfb8aacf4ded81b9ae64d17afaf9,Exploración y Comprensión del mundo natural y social,Quidem doloremque dolor.,Inactivo,9:15-10:15,2022-07-17
4052,1c49276e3d234ac8a35ab8da9e4684d2,Pensamiento Matemáico,Officiis possimus tenetur enim consequatur consequatur tempore.,Activo,11:00-12:00,2022-07-31
4053,a2584de599f04682838759c6d8c68f2b,Pensamiento Matemáico,Aliquam at quis pariatur aspernatur sapiente vero praesentium.,Activo,9:15-10:15,2022-07-18
4054,07cf7a9c1d1148d9bb7577cd083ed29d,Educación SocioEmocional,Inventore ad quibusdam deserunt.,Activo,7:15-8:15,2022-07-16
4055,972906e2e6dd4ab6b93ea572fcac4ac7,Pensamiento Matemáico,Facere nam necessitatibus dolorum corrupti vel culpa.,Inactivo,11:00-12:00,2022-06-11
4056,8433bb16ed4a4ca1a37aa3e027ccdf25,Educación Fisica,Nihil iste iusto earum sapiente.,Activo,9:15-10:15,2022-08-07
4057,e8c5046062ff481fa5d6fc3b0fc4e1d0,Educación SocioEmocional,Sequi doloremque illo enim fugit ipsa atque.,Inactivo,8:15-9:15,2022-07-12
4058,6a8bd99db3404e318735f9ee0d4aa854,Lenguaje y Comunicación,Impedit aliquam officiis sit earum dolores.,Activo,11:00-12:00,2022-07-10
4059,d50dfccf615646ed989d7082e7f8ca9a,Pensamiento Matemáico,Voluptate ratione aliquid inventore voluptatum esse praesentium.,Activo,8:15-9:15,2022-06-04
4060,1ced5a5f6d2f496ab1fc194646dcba8a,Educación Fisica,Nihil velit repudiandae voluptate reiciendis saepe maiores.,Inactivo,11:00-12:00,2022-06-04
4061,546b83a34da54cde89d7028f402f210b,Educación SocioEmocional,Placeat necessitatibus numquam voluptatum fugit sapiente.,Activo,9:15-10:15,2022-08-08
4062,d73c5481da034b6f8911530149f07391,Educación SocioEmocional,Harum consequatur eos quis porro ipsa odit.,Activo,8:15-9:15,2022-08-03
4063,652d5b36e6354aeabd1fd6414347fa0c,Exploración y Comprensión del mundo natural y social,Fugit architecto ad perspiciatis nesciunt excepturi modi.,Inactivo,11:00-12:00,2022-06-19
4064,653ece8df5204df2aaa591eb79ce6683,Pensamiento Matemáico,Esse quos culpa.,Activo,11:00-12:00,2022-08-16
4065,07b4ee179fdf47179fd47a07ab85fa47,Educación SocioEmocional,Consequuntur nam accusamus laudantium neque ut.,Activo,8:15-9:15,2022-08-08
4066,b67553db3dae4fb8adfcd6183d63362f,Educación SocioEmocional,Sapiente maiores tempore pariatur accusamus minus.,Activo,8:15-9:15,2022-07-11
4067,e5b69e40cf664cf18cda39f95c698005,Educación Fisica,Modi consequatur error voluptatibus iusto commodi possimus veritatis.,Activo,11:00-12:00,2022-07-30
4068,bd38a9b9fac64e75b51a2689b3fe6c30,Educación Fisica,Amet velit tenetur corporis.,Inactivo,9:15-10:15,2022-08-09
4069,a3a83a39f3c940dcb28f8cdf7f88f121,Lenguaje y Comunicación,Assumenda nostrum magnam iusto cumque vitae vero.,Inactivo,9:15-10:15,2022-07-08
4070,f5b8fdb8743241aba2b42ee780114192,Pensamiento Matemáico,Laborum itaque officia expedita.,Activo,9:15-10:15,2022-06-24
4071,502f3a5dc27c4b5789423bf94333ccc3,Educación Fisica,Repellat fuga sapiente laboriosam.,Activo,7:15-8:15,2022-06-07
4072,48ed7c55332d4e42aa866b0979535848,Artes,Suscipit at quidem.,Activo,7:15-8:15,2022-06-15
4073,9c1675315113486988a051c60d1fb6d8,Artes,Vero totam itaque distinctio iure repellendus temporibus.,Activo,11:00-12:00,2022-07-01
4074,81cae1c40e9741cbbfe6e07b6a262611,Artes,Libero ipsam quam mollitia sed placeat quidem iste.,Activo,11:00-12:00,2022-06-23
4075,c1c61a659f604a4cbec1d8f4f6a41a34,Pensamiento Matemáico,Voluptatum magnam nobis eaque tenetur amet iusto delectus.,Inactivo,7:15-8:15,2022-06-24
4076,5ee5033609bd4b82b6789decbd59dfe5,Artes,Voluptate beatae est itaque vitae iste modi tenetur.,Inactivo,11:00-12:00,2022-07-23
4077,8078c37b61124a3ba275ea2f91fb8650,Educación SocioEmocional,A ea molestias veritatis repudiandae mollitia explicabo.,Inactivo,7:15-8:15,2022-06-29
4078,25f53675156743c8a0de2a225ff48295,Pensamiento Matemáico,Error corrupti doloremque magnam aliquid.,Activo,9:15-10:15,2022-07-11
4079,cf0f3fa3446d49deab07abbafbf5191f,Educación Fisica,Aut impedit quos animi voluptatem nam quaerat.,Inactivo,9:15-10:15,2022-06-08
4080,8176f34c28b64d3d8d55ab45f5119f04,Educación Fisica,Excepturi fugit nobis repellat mollitia.,Activo,7:15-8:15,2022-06-21
4081,494ef93355074b24ba83b6785ec35fa4,Educación SocioEmocional,Deserunt animi odio alias distinctio facere aspernatur.,Activo,7:15-8:15,2022-07-22
4082,87620e79cc1d4a08a3f855dd65ec5960,Lenguaje y Comunicación,Pariatur quod eveniet quos accusamus natus.,Activo,9:15-10:15,2022-06-05
4083,8753f963f9324da9a5f9eab1f6063597,Pensamiento Matemáico,Ab magnam optio voluptatibus.,Activo,8:15-9:15,2022-07-01
4084,90ba33249836448f96adfb52e9fe6aaf,Educación Fisica,Molestias illo reprehenderit possimus officia eius natus.,Activo,11:00-12:00,2022-06-16
4085,fbcaca26a24340eeaa054af00104753c,Educación SocioEmocional,Animi maxime dolor unde nostrum unde tempore.,Activo,7:15-8:15,2022-07-09
4086,a37ab6a146f241239e5fec3777766a41,Exploración y Comprensión del mundo natural y social,Molestias dicta nihil qui hic.,Inactivo,9:15-10:15,2022-08-15
4087,6cb54bec5e4e4791b1b7443226b8cff3,Pensamiento Matemáico,Reprehenderit corrupti possimus aliquam.,Activo,7:15-8:15,2022-06-18
4088,679d1b1e3f5348328bc829860c438a12,Artes,Similique porro dicta ea.,Activo,9:15-10:15,2022-07-06
4089,5f5b72177d994af4b1396f4a9816213c,Lenguaje y Comunicación,Illum accusamus nisi placeat alias illo provident.,Inactivo,11:00-12:00,2022-06-23
4090,fdab02263e154d9b93b1d4b204571b52,Lenguaje y Comunicación,Porro doloribus incidunt culpa vel culpa eos.,Inactivo,11:00-12:00,2022-07-14
4091,4b18166d42b14572955e5c4f401673cf,Educación SocioEmocional,Debitis tempora similique cupiditate quibusdam eligendi dolorem.,Inactivo,8:15-9:15,2022-06-04
4092,f9f2686383c94273aad4cd546f03f6d1,Pensamiento Matemáico,Molestiae pariatur autem vel quaerat accusamus reiciendis illo.,Inactivo,7:15-8:15,2022-06-19
4093,8fb688c027c0429d83707526a4a54699,Pensamiento Matemáico,Non est eum quia adipisci assumenda delectus.,Activo,9:15-10:15,2022-08-14
4094,ffc286d7e5e54f5c8288c4ae42e2e520,Educación Fisica,Atque doloribus amet nulla dolorem tempora pariatur accusantium.,Inactivo,7:15-8:15,2022-08-03
4095,5bfd7b4d5fae4583912e1b3cb52a8a6b,Educación Fisica,Libero voluptatem blanditiis ad sint ut.,Activo,8:15-9:15,2022-07-24
4096,d44e489b74ac495f832f67e8085ca745,Educación Fisica,Esse voluptates voluptatibus illum.,Activo,8:15-9:15,2022-08-16
4097,6b57a4cdf688437f823661f785b055e2,Lenguaje y Comunicación,Deleniti iste rem laboriosam officiis.,Activo,7:15-8:15,2022-06-14
4098,db27d626521d4ef4948e597d7f55a3ea,Educación Fisica,Adipisci inventore quibusdam consequuntur sit maiores.,Activo,11:00-12:00,2022-06-24
4099,5e23d02f9fdf4584abce3b82f049b73d,Artes,Sint nam fugit labore sequi.,Activo,7:15-8:15,2022-06-30
4100,071758bf92504d61b70b93418b9d2d43,Artes,Rerum molestiae quod deleniti.,Activo,8:15-9:15,2022-06-09
4101,4dcb726aa1824f6389089339cfa9efbe,Lenguaje y Comunicación,Dolorum aut eveniet voluptatum maxime ducimus dolorum.,Inactivo,11:00-12:00,2022-06-03
4102,035f0df50d574beb8339744d82b7749c,Artes,Architecto esse ut quos corporis sunt nulla laborum.,Activo,8:15-9:15,2022-07-21
4103,357631d4ab0e44e78d61821b1b9a358e,Lenguaje y Comunicación,Pariatur soluta dolor praesentium inventore voluptates.,Inactivo,11:00-12:00,2022-06-21
4104,d7e816cb2b2f450693d03648e07b87de,Educación SocioEmocional,Tenetur animi dolorem error sed reprehenderit.,Activo,11:00-12:00,2022-06-15
4105,ea3f76a88fc644f39bc4f5bde411bff8,Educación SocioEmocional,Quibusdam eligendi impedit facilis officia fugit explicabo.,Activo,11:00-12:00,2022-07-21
4106,b1f97565569a4703bcddbda8c8f5032b,Educación SocioEmocional,Excepturi cumque fuga fugit laudantium beatae.,Activo,9:15-10:15,2022-07-30
4107,2d8aacbcbab4431aa199355bc1b008a5,Exploración y Comprensión del mundo natural y social,Sapiente impedit saepe quaerat autem.,Inactivo,11:00-12:00,2022-08-10
4108,7afe31be393d4d2886e2a1db0a1de188,Educación SocioEmocional,Tempora nisi consequuntur.,Inactivo,8:15-9:15,2022-08-07
4109,0a36433446d141798e89d6e86c65da15,Educación SocioEmocional,Occaecati nulla minus repudiandae.,Inactivo,7:15-8:15,2022-07-23
4110,9a40b130dc56474e8e289f5bf4d7faf4,Pensamiento Matemáico,Voluptatum nesciunt natus.,Inactivo,8:15-9:15,2022-06-18
4111,7c4dbfdeef3f45d9a33afb253a807fb4,Educación SocioEmocional,Necessitatibus quisquam minus debitis nesciunt impedit.,Inactivo,11:00-12:00,2022-06-08
4112,aa1685823d6f476aaee626ec5b14b8b0,Exploración y Comprensión del mundo natural y social,Ipsa aliquid sunt beatae ducimus.,Inactivo,11:00-12:00,2022-07-13
4113,efec2b0553554a189f5645da9cd90819,Lenguaje y Comunicación,Omnis error veniam consequuntur.,Inactivo,9:15-10:15,2022-07-31
4114,bd1b661aa3ef48628ccfd6329e97aace,Pensamiento Matemáico,Commodi recusandae eaque beatae voluptatum nesciunt.,Activo,9:15-10:15,2022-06-05
4115,69184d6221654da8845d00dfb389d7d9,Lenguaje y Comunicación,Dolorum odio quo delectus mollitia ad illum.,Activo,11:00-12:00,2022-06-15
4116,36f295b24d9f4a64869d7bee74c5b0c0,Educación SocioEmocional,Id iusto ullam quasi.,Activo,8:15-9:15,2022-07-10
4117,fcca5de1d3974fac8ec4b38bee3d0ec4,Pensamiento Matemáico,Nisi pariatur et quo ipsum eos optio provident.,Activo,11:00-12:00,2022-08-16
4118,d981005882644b4f97a2366440449364,Exploración y Comprensión del mundo natural y social,Repellendus ea quo maiores.,Activo,8:15-9:15,2022-07-19
4119,6a90ca69ad014406b2dfef8fd92c301e,Pensamiento Matemáico,Molestias dolore dolores libero.,Activo,9:15-10:15,2022-07-08
4120,b4f41cf2cbe848dc85e7955499adc0bb,Pensamiento Matemáico,Neque culpa laboriosam temporibus saepe.,Inactivo,7:15-8:15,2022-08-14
4121,7a643ee3ea25497c9d0cd38f99347948,Exploración y Comprensión del mundo natural y social,Dolorum esse consequatur repellendus sapiente.,Inactivo,9:15-10:15,2022-08-14
4122,00784bd11de846609aae8dba6af39f14,Educación Fisica,Esse animi tempore necessitatibus veniam optio libero.,Activo,9:15-10:15,2022-06-08
4123,2026f45c9386443b8756447a3567d0b1,Pensamiento Matemáico,Eos eius praesentium velit.,Inactivo,7:15-8:15,2022-08-19
4124,62a7ec55bffe4ea29b5a4fe86d92418a,Artes,Quia tenetur vitae perferendis dolorem tenetur nam.,Activo,9:15-10:15,2022-07-23
4125,96ac0fc043ad4635834ae7076e1ad772,Lenguaje y Comunicación,Ipsa blanditiis nihil vero.,Inactivo,11:00-12:00,2022-08-13
4126,5e89a7cb49f14a419b4b9c3181f280ce,Artes,Dicta hic perferendis excepturi recusandae ea sed eveniet.,Inactivo,8:15-9:15,2022-06-01
4127,49705e86a32c4c78bdc34baaba2a37af,Exploración y Comprensión del mundo natural y social,Voluptates odit distinctio consequuntur.,Activo,8:15-9:15,2022-07-06
4128,d5a3f3bdafb54c5789d56df9ce69d407,Artes,Dolorem laboriosam ipsum pariatur aperiam assumenda.,Inactivo,7:15-8:15,2022-07-19
4129,e0a27ae36cbe45aea5ecbed47ef72585,Lenguaje y Comunicación,Voluptatum rerum vero rerum neque.,Activo,9:15-10:15,2022-07-03
4130,42ab65cbf9e24945870905f568064945,Educación Fisica,Quidem eligendi facilis unde.,Inactivo,7:15-8:15,2022-08-02
4131,522b51293e104fddb17559c9cc57a90b,Artes,Ullam atque minus amet veritatis delectus.,Inactivo,9:15-10:15,2022-06-02
4132,3962e99fad3e4dcc91f439a85f3c8066,Lenguaje y Comunicación,Excepturi debitis aliquam necessitatibus.,Inactivo,11:00-12:00,2022-07-12
4133,ecdee68da2a84e8fb902fbd158368433,Educación SocioEmocional,Quod ipsam sunt odio.,Activo,8:15-9:15,2022-06-13
4134,4cc26e3f75bd430abfd0d50a9e4fe2f0,Pensamiento Matemáico,Quod perferendis illo architecto.,Activo,8:15-9:15,2022-08-14
4135,2965904ccbc44d83b90e23cd43a16c36,Exploración y Comprensión del mundo natural y social,Animi dolores laudantium doloribus voluptatibus architecto ad distinctio.,Inactivo,7:15-8:15,2022-06-24
4136,d016519ed80c431191bcbe81be4aff0a,Exploración y Comprensión del mundo natural y social,Similique quaerat placeat esse.,Activo,8:15-9:15,2022-08-16
4137,4dce549c707d4813bf3b6351090e4657,Exploración y Comprensión del mundo natural y social,Ducimus vel consequuntur quae natus.,Inactivo,9:15-10:15,2022-07-19
4138,b353403214d740edbdd3e621a67c4ac0,Artes,Consequuntur laudantium magni.,Inactivo,8:15-9:15,2022-07-08
4139,005ceddc7f76423abb20ddf7f3d9fca3,Artes,Ratione deserunt aliquid dolore aliquid perferendis.,Activo,8:15-9:15,2022-07-15
4140,11977ab7fb1b43fc8347ce177e6ebbe0,Educación Fisica,Illo nemo minus ab dolore deserunt velit.,Inactivo,9:15-10:15,2022-08-07
4141,f68ade5aa52040d7962c73e2b5676a8c,Educación SocioEmocional,Officia nobis quia quaerat libero.,Activo,7:15-8:15,2022-08-14
4142,6cb37462d73049bcb0b731bfa6b717e8,Artes,Maiores quos eius maxime quo at.,Activo,7:15-8:15,2022-08-12
4143,9dc370bc449544fba6b71f598a6c533f,Artes,Mollitia cumque hic voluptas possimus.,Inactivo,9:15-10:15,2022-08-18
4144,0fa54c40dbce403b820b6005b898b769,Educación SocioEmocional,Voluptates nesciunt rerum nihil.,Inactivo,8:15-9:15,2022-07-28
4145,9d4e78ac293a486a8543396003f9cd70,Pensamiento Matemáico,Aspernatur quia ducimus eveniet saepe.,Activo,8:15-9:15,2022-07-25
4146,f26caabca6d7428aab5f6b87537f4e6d,Lenguaje y Comunicación,Atque fugiat dolorem commodi.,Activo,8:15-9:15,2022-07-25
4147,52e2273c1a9949a695480c50d15a1d60,Educación SocioEmocional,Quae nulla tempore dicta corrupti libero vel.,Activo,7:15-8:15,2022-08-11
4148,c3fac7a631e7446785e012e933b37910,Artes,Vitae voluptas cum.,Activo,9:15-10:15,2022-06-17
4149,3d6c99e2d6ab4ecead445cd17b96c2cf,Lenguaje y Comunicación,Vitae assumenda officia beatae laborum dolore qui voluptatum.,Inactivo,9:15-10:15,2022-06-16
4150,2f39e88c89784277a12704d67cdaddef,Exploración y Comprensión del mundo natural y social,Necessitatibus autem accusantium repellat delectus ipsam est.,Inactivo,9:15-10:15,2022-07-08
4151,f99141dc5b97426e818f98c387912e88,Lenguaje y Comunicación,Saepe voluptate consectetur.,Activo,11:00-12:00,2022-07-20
4152,3f9b350c7a5c4d9fa6ff41e352fcb449,Pensamiento Matemáico,Voluptatum dolores architecto sit mollitia eius.,Inactivo,11:00-12:00,2022-08-06
4153,8ca00b9838ca486794d4784b9cc3b2fe,Lenguaje y Comunicación,Debitis magni unde reprehenderit laborum.,Inactivo,7:15-8:15,2022-07-30
4154,4697b8eb60814137b80fc30f4ad626d3,Lenguaje y Comunicación,Beatae repellendus voluptas deserunt eius.,Inactivo,11:00-12:00,2022-07-18
4155,8800a646373a471db8fe91fa90c386e1,Lenguaje y Comunicación,Sint eum tenetur dolorum eos laborum.,Inactivo,11:00-12:00,2022-07-28
4156,61be0eee4bd84fbbb9b402f7209a9f98,Educación Fisica,Recusandae architecto optio vel eligendi sint ipsam.,Activo,7:15-8:15,2022-07-05
4157,e408b27565574bcf89c0606a838ff874,Educación Fisica,Explicabo vitae aut possimus nulla officia cum quisquam.,Activo,9:15-10:15,2022-06-08
4158,40c2007641ba4808b4b8cf48cdf812a0,Educación SocioEmocional,Sint qui doloremque doloribus eligendi libero minus vero.,Inactivo,11:00-12:00,2022-06-02
4159,a82ffa0775534ef6a351ed1bc152ba45,Educación Fisica,Deleniti beatae dolores quas.,Inactivo,9:15-10:15,2022-07-25
4160,1827d5d461104ecdbe4e626c7bf694cf,Pensamiento Matemáico,Esse deleniti aspernatur iure debitis.,Inactivo,9:15-10:15,2022-06-16
4161,ee2fa2de9d644febb94b1cbc949b784e,Educación Fisica,Nulla ad earum aliquid voluptates quia veritatis earum.,Inactivo,7:15-8:15,2022-06-19
4162,28762ea2fd0e40c5bb0210fa40e6ef95,Lenguaje y Comunicación,Recusandae dolorum dolor iusto officia iure.,Activo,7:15-8:15,2022-06-25
4163,078df130a10142f3802f734a96ca5a60,Artes,Totam similique tempore iure commodi ducimus eligendi accusantium.,Inactivo,8:15-9:15,2022-08-02
4164,9851a609f22441c09b937c9067cefa83,Educación SocioEmocional,Aliquid possimus aut tempore optio tempore eligendi.,Activo,8:15-9:15,2022-06-05
